,State,County,Temperature,Precipitation,Avg Condition,Target,Nitrogen,Phosphorus,Potasium,pH,Humidity
314,Florida,Hendry County,24,304.75,164.375,coconut,40.0,22.0,29.0,100.0,5.7
315,Florida,Hernando County,22,367.0,194.5,rice,97.0,59.0,43.0,84.0,6.3
316,Florida,Highlands County,23,282.5,152.75,coconut,40.0,22.0,29.0,100.0,5.7
317,Florida,Hillsborough County,23,334.75,178.875,coffee,91.0,21.0,26.0,57.4,7.3
318,Florida,Holmes County,19,444.5,231.75,,,,,,
319,Florida,Indian River County,23,289.0,156.0,coconut,40.0,22.0,29.0,100.0,5.7
320,Florida,Jackson County,19,435.0,227.0,,,,,,
321,Florida,Jefferson County,20,402.0,211.0,rice,97.0,59.0,43.0,84.0,6.3
322,Florida,Lafayette County,21,414.75,217.875,rice,97.0,59.0,43.0,84.0,6.3
323,Florida,Lake County,23,311.75,167.375,coconut,40.0,22.0,29.0,100.0,5.7
324,Florida,Lee County,24,325.75,174.875,coconut,40.0,22.0,29.0,100.0,5.7
325,Florida,Leon County,20,388.5,204.25,rice,97.0,59.0,43.0,84.0,6.3
326,Florida,Levy County,21,381.75,201.375,rice,97.0,59.0,43.0,84.0,6.3
327,Florida,Liberty County,20,427.25,223.625,rice,97.0,59.0,43.0,84.0,6.3
328,Florida,Madison County,20,397.0,208.5,rice,97.0,59.0,43.0,84.0,6.3
329,Florida,Manatee County,23,317.5,170.25,coconut,40.0,22.0,29.0,100.0,5.7
330,Florida,Marion County,22,372.0,197.0,rice,97.0,59.0,43.0,84.0,6.3
331,Florida,Martin County,24,310.0,167.0,coconut,40.0,22.0,29.0,100.0,5.7
332,Florida,Miami-Dade County,24,338.5,181.25,coffee,91.0,21.0,26.0,57.4,7.3
333,Florida,Monroe County,24,304.75,164.375,coconut,40.0,22.0,29.0,100.0,5.7
334,Florida,Nassau County,21,365.0,193.0,rice,97.0,59.0,43.0,84.0,6.3
335,Florida,Okaloosa County,19,484.5,251.75,,,,,,
336,Florida,Okeechobee County,23,288.25,155.625,coconut,40.0,22.0,29.0,100.0,5.7
337,Florida,Orange County,23,298.5,160.75,coconut,40.0,22.0,29.0,100.0,5.7
338,Florida,Osceola County,23,270.5,146.75,apple,33.0,143.0,204.0,92.0,5.8
339,Florida,Palm Beach County,24,317.5,170.75,coconut,40.0,22.0,29.0,100.0,5.7
340,Florida,Pasco County,23,348.5,185.75,rice,97.0,59.0,43.0,84.0,6.3
341,Florida,Pinellas County,23,336.5,179.75,coffee,91.0,21.0,26.0,57.4,7.3
342,Florida,Polk County,23,279.5,151.25,coconut,40.0,22.0,29.0,100.0,5.7
343,Florida,Putnam County,22,384.75,203.375,rice,97.0,59.0,43.0,84.0,6.3
344,Florida,St. Johns County,22,384.75,203.375,rice,97.0,59.0,43.0,84.0,6.3
345,Florida,St. Lucie County,23,310.5,166.75,coconut,40.0,22.0,29.0,100.0,5.7
346,Florida,Santa Rosa County,19,505.5,262.25,,,,,,
347,Florida,Sarasota County,23,314.25,168.625,coconut,40.0,22.0,29.0,100.0,5.7
348,Florida,Seminole County,23,318.25,170.625,coconut,40.0,22.0,29.0,100.0,5.7
349,Florida,Sumter County,22,354.25,188.125,rice,97.0,59.0,43.0,84.0,6.3
350,Florida,Suwannee County,20,394.25,207.125,rice,97.0,59.0,43.0,84.0,6.3
351,Florida,Taylor County,21,408.25,214.625,rice,97.0,59.0,43.0,84.0,6.3
352,Florida,Union County,21,406.5,213.75,rice,97.0,59.0,43.0,84.0,6.3
353,Florida,Volusia County,22,319.5,170.75,coconut,40.0,22.0,29.0,100.0,5.7
354,Florida,Wakulla County,20,390.5,205.25,rice,97.0,59.0,43.0,84.0,6.3
355,Florida,Walton County,19,470.0,244.5,,,,,,
356,Florida,Washington County,20,431.25,225.625,,,,,,
357,Georgia,Appling County,19,370.75,194.875,rice,97.0,59.0,43.0,84.0,6.3
358,Georgia,Atkinson County,19,387.25,203.125,rice,97.0,59.0,43.0,84.0,6.3
359,Georgia,Bacon County,19,352.5,185.75,rice,97.0,59.0,43.0,84.0,6.3
360,Georgia,Baker County,19,391.25,205.125,rice,97.0,59.0,43.0,84.0,6.3
361,Georgia,Baldwin County,18,308.5,163.25,coconut,40.0,22.0,29.0,100.0,5.7
362,Georgia,Banks County,16,374.75,195.375,rice,97.0,59.0,43.0,84.0,6.3
363,Georgia,Barrow County,16,355.5,185.75,rice,97.0,59.0,43.0,84.0,6.3
364,Georgia,Bartow County,16,359.5,187.75,rice,97.0,59.0,43.0,84.0,6.3
365,Georgia,Ben Hill County,18,386.75,202.375,rice,97.0,59.0,43.0,84.0,6.3
366,Georgia,Berrien County,18,429.25,223.625,rice,97.0,59.0,43.0,84.0,6.3
367,Georgia,Bibb County,18,334.75,176.375,coffee,91.0,21.0,26.0,57.4,7.3
368,Georgia,Bleckley County,18,367.75,192.875,rice,97.0,59.0,43.0,84.0,6.3
369,Georgia,Brantley County,19,346.0,182.5,coffee,91.0,21.0,26.0,57.4,7.3
370,Georgia,Brooks County,19,440.0,229.5,,,,,,
371,Georgia,Bryan County,19,362.0,190.5,rice,97.0,59.0,43.0,84.0,6.3
372,Georgia,Bulloch County,19,362.0,190.5,rice,97.0,59.0,43.0,84.0,6.3
373,Georgia,Burke County,18,306.75,162.375,coconut,40.0,22.0,29.0,100.0,5.7
374,Georgia,Butts County,17,298.5,157.75,coconut,40.0,22.0,29.0,100.0,5.7
375,Georgia,Calhoun County,19,391.25,205.125,rice,97.0,59.0,43.0,84.0,6.3
376,Georgia,Camden County,20,348.5,184.25,rice,97.0,59.0,43.0,84.0,6.3
377,Georgia,Candler County,19,376.0,197.5,rice,97.0,59.0,43.0,84.0,6.3
378,Georgia,Carroll County,16,411.5,213.75,rice,97.0,59.0,43.0,84.0,6.3
379,Georgia,Catoosa County,16,399.5,207.75,rice,97.0,59.0,43.0,84.0,6.3
380,Georgia,Charlton County,19,358.25,188.625,rice,97.0,59.0,43.0,84.0,6.3
381,Georgia,Chatham County,19,339.0,179.0,coffee,91.0,21.0,26.0,57.4,7.3
382,Georgia,Chattahoochee County,18,369.5,193.75,rice,97.0,59.0,43.0,84.0,6.3
383,Georgia,Chattooga County,16,425.5,220.75,rice,97.0,59.0,43.0,84.0,6.3
384,Georgia,Cherokee County,16,362.0,189.0,rice,97.0,59.0,43.0,84.0,6.3
385,Georgia,Clarke County,17,337.25,177.125,coffee,91.0,21.0,26.0,57.4,7.3
386,Georgia,Clay County,19,391.25,205.125,rice,97.0,59.0,43.0,84.0,6.3
387,Georgia,Clayton County,17,325.0,171.0,coconut,40.0,22.0,29.0,100.0,5.7
388,Georgia,Clinch County,19,371.5,195.25,rice,97.0,59.0,43.0,84.0,6.3
389,Georgia,Cobb County,16,336.5,176.25,coffee,91.0,21.0,26.0,57.4,7.3
390,Georgia,Coffee County,18,378.5,198.25,rice,97.0,59.0,43.0,84.0,6.3
391,Georgia,Colquitt County,18,428.0,223.0,rice,97.0,59.0,43.0,84.0,6.3
392,Georgia,Columbia County,18,300.25,159.125,coconut,40.0,22.0,29.0,100.0,5.7
393,Georgia,Cook County,18,438.25,228.125,,,,,,
394,Georgia,Coweta County,17,341.0,179.0,coffee,91.0,21.0,26.0,57.4,7.3
395,Georgia,Crawford County,18,341.75,179.875,coffee,91.0,21.0,26.0,57.4,7.3
396,Georgia,Crisp County,18,318.25,168.125,coconut,40.0,22.0,29.0,100.0,5.7
397,Georgia,Dade County,15,432.5,223.75,rice,97.0,59.0,43.0,84.0,6.3
398,Georgia,Dawson County,15,404.5,209.75,rice,97.0,59.0,43.0,84.0,6.3
399,Georgia,Decatur County,19,431.25,225.125,,,,,,
400,Georgia,DeKalb County,17,330.75,173.875,coconut,40.0,22.0,29.0,100.0,5.7
401,Georgia,Dodge County,18,392.5,205.25,rice,97.0,59.0,43.0,84.0,6.3
402,Georgia,Dooly County,18,336.5,177.25,coffee,91.0,21.0,26.0,57.4,7.3
403,Georgia,Dougherty County,19,369.0,194.0,rice,97.0,59.0,43.0,84.0,6.3
404,Georgia,Douglas County,16,362.0,189.0,rice,97.0,59.0,43.0,84.0,6.3
405,Georgia,Early County,19,421.75,220.375,rice,97.0,59.0,43.0,84.0,6.3
406,Georgia,Echols County,19,376.0,197.5,rice,97.0,59.0,43.0,84.0,6.3
407,Georgia,Effingham County,19,347.25,183.125,coffee,91.0,21.0,26.0,57.4,7.3
408,Georgia,Elbert County,17,330.25,173.625,coconut,40.0,22.0,29.0,100.0,5.7
409,Georgia,Emanuel County,18,357.5,187.75,rice,97.0,59.0,43.0,84.0,6.3
410,Georgia,Evans County,19,378.5,198.75,rice,97.0,59.0,43.0,84.0,6.3
411,Georgia,Fannin County,13,438.25,225.625,,,,,,
412,Georgia,Fayette County,17,318.25,167.625,coconut,40.0,22.0,29.0,100.0,5.7
413,Georgia,Floyd County,16,387.25,201.625,rice,97.0,59.0,43.0,84.0,6.3
414,Georgia,Forsyth County,16,360.75,188.375,rice,97.0,59.0,43.0,84.0,6.3
415,Georgia,Franklin County,16,327.0,171.5,coconut,40.0,22.0,29.0,100.0,5.7
416,Georgia,Fulton County,17,336.0,176.5,coffee,91.0,21.0,26.0,57.4,7.3
417,Georgia,Gilmer County,14,449.0,231.5,,,,,,
418,Georgia,Glascock County,17,317.5,167.25,coconut,40.0,22.0,29.0,100.0,5.7
419,Georgia,Glynn County,20,332.0,176.0,coconut,40.0,22.0,29.0,100.0,5.7
420,Georgia,Gordon County,16,401.25,208.625,rice,97.0,59.0,43.0,84.0,6.3
421,Georgia,Grady County,19,440.0,229.5,,,,,,
422,Georgia,Greene County,17,310.5,163.75,coconut,40.0,22.0,29.0,100.0,5.7
423,Georgia,Gwinnett County,16,346.75,181.375,coffee,91.0,21.0,26.0,57.4,7.3
424,Georgia,Habersham County,15,440.75,227.875,,,,,,
425,Georgia,Hall County,16,388.5,202.25,rice,97.0,59.0,43.0,84.0,6.3
426,Georgia,Hancock County,17,308.0,162.5,coconut,40.0,22.0,29.0,100.0,5.7
427,Georgia,Haralson County,16,402.0,209.0,rice,97.0,59.0,43.0,84.0,6.3
428,Georgia,Harris County,17,372.75,194.875,rice,97.0,59.0,43.0,84.0,6.3
429,Georgia,Hart County,16,319.5,167.75,coconut,40.0,22.0,29.0,100.0,5.7
430,Georgia,Heard County,17,374.0,195.5,rice,97.0,59.0,43.0,84.0,6.3
431,Georgia,Henry County,17,316.75,166.875,coconut,40.0,22.0,29.0,100.0,5.7
432,Georgia,Houston County,18,348.0,183.0,coffee,91.0,21.0,26.0,57.4,7.3
433,Georgia,Irwin County,18,400.0,209.0,rice,97.0,59.0,43.0,84.0,6.3
434,Georgia,Jackson County,16,356.75,186.375,rice,97.0,59.0,43.0,84.0,6.3
435,Georgia,Jasper County,17,293.25,155.125,coconut,40.0,22.0,29.0,100.0,5.7
436,Georgia,Jeff Davis County,18,380.25,199.125,rice,97.0,59.0,43.0,84.0,6.3
437,Georgia,Jefferson County,18,317.5,167.75,coconut,40.0,22.0,29.0,100.0,5.7
438,Georgia,Jenkins County,18,328.25,173.125,coconut,40.0,22.0,29.0,100.0,5.7
439,Georgia,Johnson County,18,340.25,179.125,coffee,91.0,21.0,26.0,57.4,7.3
440,Georgia,Jones County,18,313.75,165.875,coconut,40.0,22.0,29.0,100.0,5.7
441,Georgia,Lamar County,17,315.0,166.0,coconut,40.0,22.0,29.0,100.0,5.7
442,Georgia,Lanier County,19,423.0,221.0,rice,97.0,59.0,43.0,84.0,6.3
443,Georgia,Laurens County,18,386.0,202.0,rice,97.0,59.0,43.0,84.0,6.3
444,Georgia,Lee County,19,349.25,184.125,rice,97.0,59.0,43.0,84.0,6.3
445,Georgia,Liberty County,19,373.5,196.25,rice,97.0,59.0,43.0,84.0,6.3
446,Georgia,Lincoln County,17,311.75,164.375,coconut,40.0,22.0,29.0,100.0,5.7
447,Georgia,Long County,19,377.75,198.375,rice,97.0,59.0,43.0,84.0,6.3
448,Georgia,Lowndes County,19,424.75,221.875,rice,97.0,59.0,43.0,84.0,6.3
449,Georgia,Lumpkin County,14,438.75,226.375,,,,,,
450,Georgia,McDuffie County,17,310.5,163.75,coconut,40.0,22.0,29.0,100.0,5.7
451,Georgia,McIntosh County,19,346.75,182.875,coffee,91.0,21.0,26.0,57.4,7.3
452,Georgia,Macon County,18,346.75,182.375,coffee,91.0,21.0,26.0,57.4,7.3
453,Georgia,Madison County,16,338.5,177.25,coffee,91.0,21.0,26.0,57.4,7.3
454,Georgia,Marion County,18,374.0,196.0,rice,97.0,59.0,43.0,84.0,6.3
455,Georgia,Meriwether County,17,333.5,175.25,coconut,40.0,22.0,29.0,100.0,5.7
456,Georgia,Miller County,19,425.5,222.25,rice,97.0,59.0,43.0,84.0,6.3
457,Georgia,Mitchell County,19,393.75,206.375,rice,97.0,59.0,43.0,84.0,6.3
458,Georgia,Monroe County,17,316.25,166.625,coconut,40.0,22.0,29.0,100.0,5.7
459,Georgia,Montgomery County,18,418.5,218.25,rice,97.0,59.0,43.0,84.0,6.3
460,Georgia,Morgan County,17,308.5,162.75,coconut,40.0,22.0,29.0,100.0,5.7
461,Georgia,Murray County,15,447.75,231.375,,,,,,
462,Georgia,Muscogee County,18,371.5,194.75,rice,97.0,59.0,43.0,84.0,6.3
463,Georgia,Newton County,17,308.5,162.75,coconut,40.0,22.0,29.0,100.0,5.7
464,Georgia,Oconee County,17,336.5,176.75,coffee,91.0,21.0,26.0,57.4,7.3
465,Georgia,Oglethorpe County,17,322.0,169.5,coconut,40.0,22.0,29.0,100.0,5.7
466,Georgia,Paulding County,16,349.25,182.625,coffee,91.0,21.0,26.0,57.4,7.3
467,Georgia,Peach County,18,344.25,181.125,coffee,91.0,21.0,26.0,57.4,7.3
468,Georgia,Pickens County,14,400.75,207.375,rice,97.0,59.0,43.0,84.0,6.3
469,Georgia,Pierce County,19,350.0,184.5,rice,97.0,59.0,43.0,84.0,6.3
470,Georgia,Pike County,17,313.0,165.0,coconut,40.0,22.0,29.0,100.0,5.7
471,Georgia,Polk County,16,365.0,190.5,rice,97.0,59.0,43.0,84.0,6.3
472,Georgia,Pulaski County,18,365.75,191.875,rice,97.0,59.0,43.0,84.0,6.3
473,Georgia,Putnam County,18,288.25,153.125,coconut,40.0,22.0,29.0,100.0,5.7
474,Georgia,Quitman County,18,374.75,196.375,rice,97.0,59.0,43.0,84.0,6.3
475,Georgia,Rabun County,14,466.75,240.375,,,,,,
476,Georgia,Randolph County,18,386.75,202.375,rice,97.0,59.0,43.0,84.0,6.3
477,Georgia,Richmond County,18,310.0,164.0,coconut,40.0,22.0,29.0,100.0,5.7
478,Georgia,Rockdale County,17,322.5,169.75,coconut,40.0,22.0,29.0,100.0,5.7
479,Georgia,Schley County,18,370.75,194.375,rice,97.0,59.0,43.0,84.0,6.3
480,Georgia,Screven County,18,347.25,182.625,coffee,91.0,21.0,26.0,57.4,7.3
481,Georgia,Seminole County,19,442.5,230.75,,,,,,
482,Georgia,Spalding County,17,310.0,163.5,coconut,40.0,22.0,29.0,100.0,5.7
483,Georgia,Stephens County,16,378.5,197.25,rice,97.0,59.0,43.0,84.0,6.3
484,Georgia,Stewart County,18,376.0,197.0,rice,97.0,59.0,43.0,84.0,6.3
485,Georgia,Sumter County,18,365.0,191.5,rice,97.0,59.0,43.0,84.0,6.3
486,Georgia,Talbot County,17,359.5,188.25,rice,97.0,59.0,43.0,84.0,6.3
487,Georgia,Taliaferro County,17,317.5,167.25,coconut,40.0,22.0,29.0,100.0,5.7
488,Georgia,Tattnall County,19,386.0,202.5,rice,97.0,59.0,43.0,84.0,6.3
489,Georgia,Taylor County,18,352.5,185.25,rice,97.0,59.0,43.0,84.0,6.3
490,Georgia,Telfair County,18,402.0,210.0,rice,97.0,59.0,43.0,84.0,6.3
491,Georgia,Terrell County,19,378.5,198.75,rice,97.0,59.0,43.0,84.0,6.3
492,Georgia,Thomas County,19,443.25,231.125,,,,,,
493,Georgia,Tift County,18,418.5,218.25,rice,97.0,59.0,43.0,84.0,6.3
494,Georgia,Toombs County,19,400.0,209.5,rice,97.0,59.0,43.0,84.0,6.3
495,Georgia,Towns County,13,436.25,224.625,,,,,,
496,Georgia,Treutlen County,18,405.75,211.875,rice,97.0,59.0,43.0,84.0,6.3
497,Georgia,Troup County,17,355.5,186.25,rice,97.0,59.0,43.0,84.0,6.3
498,Georgia,Turner County,18,358.25,188.125,rice,97.0,59.0,43.0,84.0,6.3
499,Georgia,Twiggs County,18,346.75,182.375,coffee,91.0,21.0,26.0,57.4,7.3
500,Georgia,Union County,13,436.25,224.625,,,,,,
501,Georgia,Upson County,17,336.5,176.75,coffee,91.0,21.0,26.0,57.4,7.3
502,Georgia,Walker County,16,409.5,212.75,rice,97.0,59.0,43.0,84.0,6.3
503,Georgia,Walton County,17,335.25,176.125,coffee,91.0,21.0,26.0,57.4,7.3
504,Georgia,Ware County,19,352.5,185.75,rice,97.0,59.0,43.0,84.0,6.3
505,Georgia,Warren County,17,318.25,167.625,coconut,40.0,22.0,29.0,100.0,5.7
506,Georgia,Washington County,18,315.5,166.75,coconut,40.0,22.0,29.0,100.0,5.7
507,Georgia,Wayne County,19,365.0,192.0,rice,97.0,59.0,43.0,84.0,6.3
508,Georgia,Webster County,18,379.75,198.875,rice,97.0,59.0,43.0,84.0,6.3
509,Georgia,Wheeler County,18,421.0,219.5,rice,97.0,59.0,43.0,84.0,6.3
510,Georgia,White County,14,454.75,234.375,,,,,,
511,Georgia,Whitfield County,16,414.75,215.375,rice,97.0,59.0,43.0,84.0,6.3
512,Georgia,Wilcox County,18,356.25,187.125,rice,97.0,59.0,43.0,84.0,6.3
513,Georgia,Wilkes County,17,322.0,169.5,coconut,40.0,22.0,29.0,100.0,5.7
514,Georgia,Wilkinson County,18,331.5,174.75,coconut,40.0,22.0,29.0,100.0,5.7
515,Georgia,Worth County,18,365.75,191.875,rice,97.0,59.0,43.0,84.0,6.3
516,Idaho,Ada County,12,78.0,45.0,apple,33.0,143.0,204.0,92.0,5.8
517,Idaho,Adams County,7,161.25,84.125,apple,33.0,143.0,204.0,92.0,5.8
518,Idaho,Bannock County,8,99.0,53.5,apple,33.0,143.0,204.0,92.0,5.8
519,Idaho,Bear Lake County,5,129.5,67.25,apple,33.0,143.0,204.0,92.0,5.8
520,Idaho,Benewah County,8,133.25,70.625,apple,33.0,143.0,204.0,92.0,5.8
521,Idaho,Bingham County,7,76.25,41.625,apple,33.0,143.0,204.0,92.0,5.8
522,Idaho,Blaine County,6,89.0,47.5,apple,33.0,143.0,204.0,92.0,5.8
523,Idaho,Boise County,7,165.0,86.0,apple,33.0,143.0,204.0,92.0,5.8
524,Idaho,Bonner County,7,181.0,94.0,apple,33.0,143.0,204.0,92.0,5.8
525,Idaho,Bonneville County,6,131.5,68.75,apple,33.0,143.0,204.0,92.0,5.8
526,Idaho,Boundary County,6,198.0,102.0,apple,33.0,143.0,204.0,92.0,5.8
527,Idaho,Butte County,6,62.75,34.375,apple,33.0,143.0,204.0,92.0,5.8
528,Idaho,Camas County,6,123.75,64.875,apple,33.0,143.0,204.0,92.0,5.8
529,Idaho,Canyon County,12,56.5,34.25,apple,33.0,143.0,204.0,92.0,5.8
530,Idaho,Caribou County,6,134.5,70.25,apple,33.0,143.0,204.0,92.0,5.8
531,Idaho,Cassia County,8,79.5,43.75,apple,33.0,143.0,204.0,92.0,5.8
532,Idaho,Clark County,5,86.25,45.625,apple,33.0,143.0,204.0,92.0,5.8
533,Idaho,Clearwater County,7,219.0,113.0,apple,33.0,143.0,204.0,92.0,5.8
534,Idaho,Custer County,4,109.75,56.875,apple,33.0,143.0,204.0,92.0,5.8
535,Idaho,Elmore County,9,114.25,61.625,apple,33.0,143.0,204.0,92.0,5.8
536,Idaho,Franklin County,7,121.25,64.125,apple,33.0,143.0,204.0,92.0,5.8
537,Idaho,Fremont County,4,116.75,60.375,apple,33.0,143.0,204.0,92.0,5.8
538,Idaho,Gem County,10,111.0,60.5,apple,33.0,143.0,204.0,92.0,5.8
539,Idaho,Gooding County,11,57.25,34.125,apple,33.0,143.0,204.0,92.0,5.8
540,Idaho,Idaho County,6,188.0,97.0,apple,33.0,143.0,204.0,92.0,5.8
541,Idaho,Jefferson County,7,53.25,30.125,apple,33.0,143.0,204.0,92.0,5.8
542,Idaho,Jerome County,11,47.5,29.25,apple,33.0,143.0,204.0,92.0,5.8
543,Idaho,Kootenai County,8,154.25,81.125,apple,33.0,143.0,204.0,92.0,5.8
544,Idaho,Latah County,9,154.25,81.625,apple,33.0,143.0,204.0,92.0,5.8
545,Idaho,Lemhi County,5,100.25,52.625,apple,33.0,143.0,204.0,92.0,5.8
546,Idaho,Lewis County,8,111.75,59.875,apple,33.0,143.0,204.0,92.0,5.8
547,Idaho,Lincoln County,9,47.0,28.0,apple,33.0,143.0,204.0,92.0,5.8
548,Idaho,Madison County,6,90.25,48.125,apple,33.0,143.0,204.0,92.0,5.8
549,Idaho,Minidoka County,9,49.0,29.0,apple,33.0,143.0,204.0,92.0,5.8
550,Idaho,Nez Perce County,10,98.5,54.25,apple,33.0,143.0,204.0,92.0,5.8
551,Idaho,Oneida County,8,91.5,49.75,apple,33.0,143.0,204.0,92.0,5.8
552,Idaho,Owyhee County,9,65.5,37.25,apple,33.0,143.0,204.0,92.0,5.8
553,Idaho,Payette County,12,72.5,42.25,apple,33.0,143.0,204.0,92.0,5.8
554,Idaho,Power County,8,82.5,45.25,apple,33.0,143.0,204.0,92.0,5.8
555,Idaho,Shoshone County,7,243.25,125.125,apple,33.0,143.0,204.0,92.0,5.8
556,Idaho,Teton County,5,149.75,77.375,apple,33.0,143.0,204.0,92.0,5.8
557,Idaho,Twin Falls County,9,61.0,35.0,apple,33.0,143.0,204.0,92.0,5.8
558,Idaho,Valley County,4,169.5,86.75,apple,33.0,143.0,204.0,92.0,5.8
559,Idaho,Washington County,9,116.25,62.625,apple,33.0,143.0,204.0,92.0,5.8
560,Illinois,Adams County,12,301.5,156.75,coconut,40.0,22.0,29.0,100.0,5.7
561,Illinois,Alexander County,14,282.0,148.0,coconut,40.0,22.0,29.0,100.0,5.7
562,Illinois,Bond County,13,271.25,142.125,apple,33.0,143.0,204.0,92.0,5.8
563,Illinois,Boone County,10,171.5,90.75,apple,33.0,143.0,204.0,92.0,5.8
564,Illinois,Brown County,12,304.25,158.125,coconut,40.0,22.0,29.0,100.0,5.7
565,Illinois,Bureau County,11,237.5,124.25,apple,33.0,143.0,204.0,92.0,5.8
566,Illinois,Calhoun County,13,292.75,152.875,coconut,40.0,22.0,29.0,100.0,5.7
567,Illinois,Carroll County,10,193.75,101.875,apple,33.0,143.0,204.0,92.0,5.8
568,Illinois,Cass County,12,293.25,152.625,coconut,40.0,22.0,29.0,100.0,5.7
569,Illinois,Champaign County,12,288.25,150.125,coconut,40.0,22.0,29.0,100.0,5.7
570,Illinois,Christian County,12,307.25,159.625,coconut,40.0,22.0,29.0,100.0,5.7
571,Illinois,Clark County,12,303.0,157.5,coconut,40.0,22.0,29.0,100.0,5.7
572,Illinois,Clay County,13,325.0,169.0,coconut,40.0,22.0,29.0,100.0,5.7
573,Illinois,Clinton County,13,266.75,139.875,apple,33.0,143.0,204.0,92.0,5.8
574,Illinois,Coles County,12,315.5,163.75,coconut,40.0,22.0,29.0,100.0,5.7
575,Illinois,Cook County,11,201.25,106.125,apple,33.0,143.0,204.0,92.0,5.8
576,Illinois,Crawford County,13,294.0,153.5,coconut,40.0,22.0,29.0,100.0,5.7
577,Illinois,Cumberland County,12,320.75,166.375,coconut,40.0,22.0,29.0,100.0,5.7
578,Illinois,DeKalb County,10,189.25,99.625,apple,33.0,143.0,204.0,92.0,5.8
579,Illinois,De Witt County,12,271.25,141.625,apple,33.0,143.0,204.0,92.0,5.8
580,Illinois,Douglas County,12,287.75,149.875,coconut,40.0,22.0,29.0,100.0,5.7
581,Illinois,DuPage County,11,200.75,105.875,apple,33.0,143.0,204.0,92.0,5.8
582,Illinois,Edgar County,12,292.75,152.375,coconut,40.0,22.0,29.0,100.0,5.7
583,Illinois,Edwards County,13,310.5,161.75,coconut,40.0,22.0,29.0,100.0,5.7
584,Illinois,Effingham County,12,311.75,161.875,coconut,40.0,22.0,29.0,100.0,5.7
585,Illinois,Fayette County,13,301.0,157.0,coconut,40.0,22.0,29.0,100.0,5.7
586,Illinois,Ford County,11,298.5,154.75,coconut,40.0,22.0,29.0,100.0,5.7
587,Illinois,Franklin County,13,315.0,164.0,coconut,40.0,22.0,29.0,100.0,5.7
588,Illinois,Fulton County,12,285.0,148.5,coconut,40.0,22.0,29.0,100.0,5.7
589,Illinois,Gallatin County,14,270.5,142.25,apple,33.0,143.0,204.0,92.0,5.8
590,Illinois,Greene County,12,299.75,155.875,coconut,40.0,22.0,29.0,100.0,5.7
591,Illinois,Grundy County,11,232.5,121.75,apple,33.0,143.0,204.0,92.0,5.8
592,Illinois,Hamilton County,13,299.75,156.375,coconut,40.0,22.0,29.0,100.0,5.7
593,Illinois,Hancock County,12,280.75,146.375,apple,33.0,143.0,204.0,92.0,5.8
594,Illinois,Hardin County,14,286.5,150.25,coconut,40.0,22.0,29.0,100.0,5.7
595,Illinois,Henderson County,11,266.75,138.875,apple,33.0,143.0,204.0,92.0,5.8
596,Illinois,Henry County,11,270.0,140.5,apple,33.0,143.0,204.0,92.0,5.8
597,Illinois,Iroquois County,11,273.75,142.375,apple,33.0,143.0,204.0,92.0,5.8
598,Illinois,Jackson County,14,305.5,159.75,coconut,40.0,22.0,29.0,100.0,5.7
599,Illinois,Jasper County,13,311.75,162.375,coconut,40.0,22.0,29.0,100.0,5.7
600,Illinois,Jefferson County,13,304.75,158.875,coconut,40.0,22.0,29.0,100.0,5.7
601,Illinois,Jersey County,13,270.5,141.75,apple,33.0,143.0,204.0,92.0,5.8
602,Illinois,Jo Daviess County,9,191.75,100.375,apple,33.0,143.0,204.0,92.0,5.8
603,Illinois,Johnson County,14,285.75,149.875,coconut,40.0,22.0,29.0,100.0,5.7
604,Illinois,Kane County,10,191.25,100.625,apple,33.0,143.0,204.0,92.0,5.8
605,Illinois,Kankakee County,11,235.0,123.0,apple,33.0,143.0,204.0,92.0,5.8
606,Illinois,Kendall County,11,210.75,110.875,apple,33.0,143.0,204.0,92.0,5.8
607,Illinois,Knox County,11,291.5,151.25,coconut,40.0,22.0,29.0,100.0,5.7
608,Illinois,Lake County,11,166.25,88.625,apple,33.0,143.0,204.0,92.0,5.8
609,Illinois,LaSalle County,11,223.5,117.25,apple,33.0,143.0,204.0,92.0,5.8
610,Illinois,Lawrence County,13,313.75,163.375,coconut,40.0,22.0,29.0,100.0,5.7
611,Illinois,Lee County,10,201.25,105.625,apple,33.0,143.0,204.0,92.0,5.8
612,Illinois,Livingston County,11,267.25,139.125,apple,33.0,143.0,204.0,92.0,5.8
613,Illinois,Logan County,12,272.5,142.25,apple,33.0,143.0,204.0,92.0,5.8
614,Illinois,McDonough County,11,282.5,146.75,apple,33.0,143.0,204.0,92.0,5.8
615,Illinois,McHenry County,10,171.5,90.75,apple,33.0,143.0,204.0,92.0,5.8
616,Illinois,McLean County,11,279.5,145.25,apple,33.0,143.0,204.0,92.0,5.8
617,Illinois,Macon County,12,275.5,143.75,apple,33.0,143.0,204.0,92.0,5.8
618,Illinois,Macoupin County,12,273.0,142.5,apple,33.0,143.0,204.0,92.0,5.8
619,Illinois,Madison County,13,268.0,140.5,apple,33.0,143.0,204.0,92.0,5.8
620,Illinois,Marion County,13,311.25,162.125,coconut,40.0,22.0,29.0,100.0,5.7
621,Illinois,Marshall County,11,258.5,134.75,apple,33.0,143.0,204.0,92.0,5.8
